,Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,cleaned_tweets
376,Lucinda Lea,@LucindaLea1,2024-11-20T08:15:53.000Z,True,"Farmers provide food, we all need to eat. You can’t really conflate this to the atrocities in Gaza, best not even try eh?",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1569486113433178120/xgzmpCCs_bigger.jpg,https://x.com/LucindaLea1/status/1859148647650521270,tweet_id:1859148647650521270,farmer provide food need eat really conflate atrocity gaza best even try eh
377,taxineil3,@taxineil3,2024-11-20T08:15:47.000Z,False,BREAKING: cops use COUNTER TERROR powers AGAIN against Palestine Action,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1205109941016637440/VF5WN4h8_bigger.jpg,https://x.com/taxineil3/status/1859148624212402627,tweet_id:1859148624212402627,breaking cop use counter terror power palestine action
378,J. (free palestine),@jrnumba7,2024-11-20T08:15:47.000Z,False,Thinking about Rashee making me sad every time,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1854161444368998423/vreTHt4q_bigger.jpg,https://x.com/jrnumba7/status/1859148624111735112,tweet_id:1859148624111735112,thinking rashee making sad every time
379,Reality check,@R11101110100,2024-11-20T08:15:47.000Z,False,"FavoriteDumbAmericanKid
Can you explain why Israel should give the land back but not you Americans?",0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1854188539254059013/wfWypgZl_bigger.jpg,https://x.com/R11101110100/status/1859148623587479723,tweet_id:1859148623587479723,favoritedumbamericankid explain israel give land back american
380,Ed Summerell,@edsummerell,2024-11-20T08:15:46.000Z,False,"Really? How so? I am a resolute and independent man. You are a family man arguing with me at 8am on a school day, and who otherwise spends his time obsessively defending Israel online.",0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1698061340030447616/0Yrq5Hug_bigger.jpg,https://x.com/edsummerell/status/1859148617509966012,tweet_id:1859148617509966012,really resolute independent man family man arguing school day otherwise spends time obsessively defending israel online
381,Middle East Eye,@MiddleEastEye,2024-11-20T08:15:45.000Z,True," UPDATE #Israel #Palestine 

Israeli army death toll tops 800 with soldier killed in north Gaza combat

More here ",0,0,0,1.1K,"['#Israel', '#Palestine']",[],"['\\U0001f534', '\\u2935\\ufe0f']",https://pbs.twimg.com/profile_images/877558885795717120/rcqDFNLd_bigger.jpg,https://x.com/MiddleEastEye/status/1859148612229366097,tweet_id:1859148612229366097,update israel palestine israeli army death toll top soldier killed north gaza combat
382,Ming,@Cs98Ming,2024-11-20T08:15:42.000Z,False,Why nobody talking about Palestine ???? They’re destroying literally not only cities but its people even a whole nation??? Why everyone is eye on Ukrain only??? Aren’t plaestinians human beings?? Wake up people,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1743191088167546880/VWV4GUQn_bigger.jpg,https://x.com/Cs98Ming/status/1859148603023069514,tweet_id:1859148603023069514,nobody talking palestine destroying literally city people even whole nation everyone eye ukrain plaestinians human being wake people
383,WAR MONITOR,@_Syed_Husain_,2024-11-20T08:15:42.000Z,False,JUST IN:  Turkish President #Erdoğan confirms that #Turkey blocked the Israeli President's plane from entering #Turkish airspace.#Israel,0,0,0,13,"['#Erdoğan', '#Turkey', '#Turkish', '#Israel']",[],"['\\U0001f1f9\\U0001f1f7', '\\U0001f1ee\\U0001f1f1']",https://pbs.twimg.com/profile_images/1842398792643162112/OurQvB7f_bigger.jpg,https://x.com/_Syed_Husain_/status/1859148602503033101,tweet_id:1859148602503033101,turkish president erdoğan confirms turkey blocked israeli president plane entering turkish israel
384,Chris Hutchinson,@ChrisHu34451470,2024-11-20T08:15:42.000Z,False,"“Every day & week, the situation in Gaza worsens. With winter approaching & 13 months of insufficient supplies, the desperation is unbearable & aid remains critically low. People are fighting over bags of flour, surviving on tinned food,” the UN Louise Wateridge has told BBC News",0,0,0,22,[],[],[],https://pbs.twimg.com/profile_images/1700778523601051648/1HB3-ZNe_bigger.jpg,https://x.com/ChrisHu34451470/status/1859148600271323335,tweet_id:1859148600271323335,every day week situation gaza worsens winter approaching month insufficient supply desperation unbearable aid remains critically low people fighting bag flour surviving tinned food un louise wateridge told bbc news
385,TheHumanityHoax,@HumanityHoax,2024-11-20T08:15:41.000Z,False,"Those countries all seem to have something in common that Ukraine has in common with the US…

Afghan and Pakistan have a border conflict - no involvement there either.

Yet they side with Israel v Palestine.

There seems to be a theme.",0,0,0,25,[],[],[],https://pbs.twimg.com/profile_images/1331175780714483712/n7fTABA0_bigger.jpg,https://x.com/HumanityHoax/status/1859148597486321800,tweet_id:1859148597486321800,country seem something common ukraine common afghan pakistan border conflict involvement either yet side israel v palestine seems theme
386,Hayden Appleby,@haydenappleby,2024-11-20T08:15:39.000Z,True,"Income tax. Council tax. Capital gains tax. National Insurance. Property tax. Road tax. VAT. Pension tax. Inheritance tax. Stamp duty. Fuel duty. The list goes on.

Meanwhile: 
- £12.8 billion to Ukraine. 
- £574 million to Israel. 
- £11.6 billion in overseas climate aid. 
- £4",0,0,0,26,[],[],[],https://pbs.twimg.com/profile_images/1806291951186026496/Si1dSdbe_bigger.jpg,https://x.com/haydenappleby/status/1859148587474522441,tweet_id:1859148587474522441,income tax council tax capital gain tax national insurance property tax road tax vat pension tax inheritance tax stamp duty fuel duty list go meanwhile billion ukraine million israel billion overseas climate aid
387,Frank,@turdeaudonkey,2024-11-20T08:15:37.000Z,False,"Send it all to Israel.  Even our kids, send them all to defend Israel in the front lines. Let's sell our houses and give the proceeds to israel.
Just not ukraine, or anybody else.",0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1751511488622370816/hhPBp5A7_bigger.jpg,https://x.com/turdeaudonkey/status/1859148581694787738,tweet_id:1859148581694787738,send israel even kid send defend israel front line let sell house give proceeds israel ukraine anybody else
388,I see you,@Iseeyou186126I,2024-11-20T08:15:35.000Z,False,"Supposedly Patriots like Tommy Robinson create diversions & con tactics to divert capital to help Israel genocide the Palestinians while fomenting anti Muslim rethoric 
Don't you think most veterans lose their ways from realising they fought the wrong enemy ....",0,0,0,32,[],[],[],https://pbs.twimg.com/profile_images/1849032313562169344/DSvqrZsV_bigger.jpg,https://x.com/Iseeyou186126I/status/1859148572605759793,tweet_id:1859148572605759793,supposedly patriot like tommy robinson create diversion con tactic divert capital help israel genocide palestinian fomenting anti muslim rethoric think veteran lose way realising fought wrong enemy
389,JoseMaria,@JoseMar01251745,2024-11-20T08:15:34.000Z,False,"Russia negotiates with Ukraine even while killing each other. Israel is negotiating with Hamas. 

You're saying nonsense.",0,0,0,30,[],[],[],https://pbs.twimg.com/profile_images/1768553793401040896/bzpq3rfC_bigger.jpg,https://x.com/JoseMar01251745/status/1859148568809857169,tweet_id:1859148568809857169,russia negotiates ukraine even killing israel negotiating hamas saying nonsense
390,Darren Halblemstein,@dhalblemstein,2024-11-20T08:15:34.000Z,False,"The brutal campaign, supported by Russia, Turkey, Israel, and Pakistan between 2020 and 2023, achieved the eradication of the Armenian population of Artsakh - an objective originally set by Azerbaijan’s genocidal leadership in the 1990s.",0,0,0,22,[],[],[],https://pbs.twimg.com/profile_images/1815789161326014468/kTIy_N_Z_bigger.jpg,https://x.com/dhalblemstein/status/1859148566352060708,tweet_id:1859148566352060708,brutal campaign supported russia turkey israel pakistan achieved eradication armenian population artsakh objective originally set azerbaijan genocidal leadership
391,Morne Viljoen,@Morne61573303,2024-11-20T08:15:33.000Z,True,The US is about to sanction the ICC over Israel. The ICC's process was started because of a case brought by South Africa. Frans Cronje referenced this recently in discussion with . Choppy diplomatic waters ahead for the ANC. tk nthttps://youtube.com/watch?v=2yKpaWEIIFU…,0,0,0,11,[],"['@BizNewsCOM', '@SolidariDirk']",[],https://pbs.twimg.com/profile_images/1630938646613196800/v92L1Xyt_bigger.jpg,https://x.com/Morne61573303/status/1859148564116480292,tweet_id:1859148564116480292,u sanction icc israel icc process started case brought south africa frans cronje referenced recently discussion choppy diplomatic water ahead anc tk nthttps
392,Steve Mannix,@S_D_Mannix,2024-11-20T08:15:26.000Z,False,"Hamas were elected in 2007 for 4 years. No elections since, but they did kill off Fatah members. Hamas could have made Gaza like Singapore, but they stole the aid and Gaza a giant military base. No sympathy for Hamas.",0,0,0,22,[],[],[],https://pbs.twimg.com/profile_images/956121650386288640/eMS99bDW_bigger.jpg,https://x.com/S_D_Mannix/status/1859148535989477716,tweet_id:1859148535989477716,hamas elected year election since kill fatah member hamas could made gaza like singapore stole aid gaza giant military base sympathy hamas
393,Ian Bell,@IanBell460060,2024-11-20T08:15:25.000Z,False,"No, but strategically it is because Russia blocks Israel's aspirations in Syria, and politically it is because they are so much better and world-liked than we are.",0,0,0,26,[],[],[],https://pbs.twimg.com/profile_images/1670578702659248128/ZM_zM7nv_bigger.jpg,https://x.com/IanBell460060/status/1859148531325427888,tweet_id:1859148531325427888,strategically russia block israel aspiration syria politically much better
394,Nigel Gibson #SupportPalestine #BDS,@nigib1,2024-11-20T08:15:24.000Z,False,So  is committing the UK military to defend the white supremacist settler colonial entity whose terrorists bombed us out of the Palestine Mandate in the first place? Doesn't make sense #NotInMyName,0,0,0,13,['#NotInMyName'],['@keir_starmer'],[],https://pbs.twimg.com/profile_images/1718047299824132096/miq525gZ_bigger.jpg,https://x.com/nigib1/status/1859148524736147845,tweet_id:1859148524736147845,committing uk military defend white supremacist settler colonial entity whose terrorist bombed u palestine mandate first place make sense notinmyname
395,Sentletse,@Sentletse,2024-11-20T08:15:23.000Z,True,"A US envoy is “mediating” for ceasefire between Israel and Hezbollah.

The US is in no position to mediate anything. They lack the objectivity and independence to be mediators as they are a party to the conflict.",0,0,0,511,[],[],[],https://pbs.twimg.com/profile_images/1851929147200634880/PQIdEnZQ_bigger.jpg,https://x.com/Sentletse/status/1859148519484817583,tweet_id:1859148519484817583,u envoy mediating ceasefire israel hezbollah u position mediate anything lack objectivity independence mediator party conflict
396,Fishman,@lolforlols1,2024-11-20T08:15:21.000Z,False,also tells you that the Palestinians in gaza most likely don't have or know where the hell the hostages are,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1736547935339307008/jPEgiaUs_bigger.png,https://x.com/lolforlols1/status/1859148511696044479,tweet_id:1859148511696044479,also tell palestinian gaza likely know hell hostage
397,Daily Sabah,@DailySabah,2024-11-20T08:15:14.000Z,True,UN Security Council expected to vote on another draft resolution calling for cease-fire in Gaza in latest attempt to exert pressure to end Israel's genocidal war on Palestinian territory,0,0,0,266,[],[],[],https://pbs.twimg.com/profile_images/946490180923461633/kiv6CHb4_bigger.jpg,https://x.com/DailySabah/status/1859148483715879184,tweet_id:1859148483715879184,un security council expected vote another draft resolution calling gaza latest attempt exert pressure end israel genocidal war palestinian territory
398,Free PALESTINE Turkish Kebab w/ garlic sauce,@engin_no9,2024-11-20T08:15:11.000Z,False,Good shoulder and bicep pump today. So good to be back!,0,0,0,157,[],[],[],https://pbs.twimg.com/profile_images/1726706386615300096/l8DYx6k2_bigger.jpg,https://x.com/engin_no9/status/1859148471904702963,tweet_id:1859148471904702963,good shoulder bicep pump today good back
399,Abdul Azis,@AbdulAzis544162,2024-11-20T08:15:08.000Z,False,"The extinction of Israel's Jewish Zionists is only a matter of time. Nothing is Immortal in this World...
Even they cannot avoid death that will come to them sooner or later. There is a feeling of great fear within them. Fear of death. #ZionismisNotJudaism #ZionismisNotJudaism",0,0,0,3,"['#ZionismisNotJudaism', '#ZionismisNotJudaism']",[],[],https://pbs.twimg.com/profile_images/1853572512317341696/ml-MWvL6_bigger.jpg,https://x.com/AbdulAzis544162/status/1859148456633532439,tweet_id:1859148456633532439,extinction israel jewish zionist matter time nothing immortal world even avoid death come sooner later feeling great fear within fear death zionismisnotjudaism zionismisnotjudaism
400,WIS News 10,@wis10,2024-11-20T08:15:04.000Z,False,Woman faces hate crime charges after confronting man wearing ‘Palestine’ shirt and his pregnant wife,0,0,0,22,[],[],[],https://pbs.twimg.com/profile_images/1702766089086623744/sRFylZTp_bigger.jpg,https://x.com/wis10/status/1859148441466671348,tweet_id:1859148441466671348,woman face hate crime charge confronting man wearing palestine shirt pregnant wife
401,Ahmed Mehrez,@aime7rez,2024-11-20T08:15:03.000Z,False,"He can get them all without paying a single dime, just end the genocide & withdraw fm Gaza - & Bibi knows that, but doesnt want to do that

Everyone in the world (incl you) knows that he doesnt give 2 sh!ts about the hostages",0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/996046820567642112/XuB8fJOe_bigger.jpg,https://x.com/aime7rez/status/1859148439059144856,tweet_id:1859148439059144856,get without paying single dime end genocide withdraw fm gaza bibi know doesnt want everyone world incl know doesnt give sh t hostage
402,Eashan,@DarkKnightEgo,2024-11-20T08:15:03.000Z,False,"As any other ""Palestine"" supporter, you forgot your argument. Is it Israeli occupying Palestine? Is it Israeli don't have any claim? or is it blaming the British for dividing the territory?",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1534514513009324032/taf1Vmg3_bigger.jpg,https://x.com/DarkKnightEgo/status/1859148438472192019,tweet_id:1859148438472192019,palestine supporter forgot argument israeli occupying palestine israeli claim blaming british dividing territory
403,joshua rowe,@joshuarowe1,2024-11-20T08:15:03.000Z,True,"Gaza is at the crossroads and has been at crossroads for 100 years.  If the Palestinians continue with their traditional belligerence and violence it will bring only misery to their people. 
On the other hand, if they finally choose the path of genuine peace, they will have a",0,0,0,5,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/joshuarowe1/status/1859148436366352819,tweet_id:1859148436366352819,gaza crossroad crossroad year palestinian continue traditional belligerence violence bring misery people hand finally choose path genuine peace
404,Carlos Alberto,@Ludovicmartxoak,2024-11-20T08:15:01.000Z,False,"Hamas is an Israeli plaything by Netanyahu's own account, the more violent it is, the better for Israel in the long run.",0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1482663165603295234/mRd17nID_bigger.jpg,https://x.com/Ludovicmartxoak/status/1859148430355865972,tweet_id:1859148430355865972,hamas israeli plaything netanyahu account violent better israel long run
405,Deplorable Papa,@DeplorablePadre,2024-11-20T08:15:01.000Z,True,"It is so fascinating to me how many in America want to de-fundUkraine while having no problem with continuing to financially support Israel.
Only one of these two countries committed an act of war against the US - USS LIBERTY Incident, planned to bomb US and British civilian",0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1854759175483432966/AqQIDYgf_bigger.jpg,https://x.com/DeplorablePadre/status/1859148429231817027,tweet_id:1859148429231817027,fascinating many america want problem continuing financially support israel one two country committed act war u us liberty incident planned bomb u british civilian
406,Kataeb.Org in English,@Kataeb_Eng,2024-11-20T08:15:00.000Z,False,#Israel’s #Netanyahu Says #Hamas Will No Longer Rule #Gazahttps://en.kataeb.org/articles/sl-31233…,0,0,0,32,"['#Israel', '#Netanyahu', '#Hamas', '#Gaza']",[],[],https://pbs.twimg.com/profile_images/1577963750560350209/-KVp3NXM_bigger.jpg,https://x.com/Kataeb_Eng/status/1859148424559686125,tweet_id:1859148424559686125,israel netanyahu say hamas longer rule gazahttps
407,Lambo Art Studio,@israel_lam35019,2024-11-20T08:14:59.000Z,False,Do you need an artwork for your to beautify your living space. Send us DM,0,0,0,7,[],[],"['\\U0001f61c', '\\U0001f4af']",https://pbs.twimg.com/profile_images/1795156716348129280/dZNDkF7r_bigger.jpg,https://x.com/israel_lam35019/status/1859148420344131597,tweet_id:1859148420344131597,need artwork beautify living space send u dm
408,Leticia Rodríguez,@letirgar,2024-11-20T08:14:59.000Z,True,"I think I would have chosen another way to say this, or simply wouldn’t have said anything to avoid coming across as liars—considering that more than 16,000 children have been killed in Gaza at the hands of Israel. #WorldChildrensDay",0,0,0,33,['#WorldChildrensDay'],[],[],https://pbs.twimg.com/profile_images/1833509330303303682/VqZAarIR_bigger.jpg,https://x.com/letirgar/status/1859148419492638839,tweet_id:1859148419492638839,think would chosen another way say simply said anything avoid coming across child killed gaza hand israel worldchildrensday
409,Vishal Pandey,@Vishalpandey009,2024-11-20T08:14:56.000Z,False,They have the language to call Israel from a distance but nothing.,0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1858521767419006976/8RIytkBc_bigger.jpg,https://x.com/Vishalpandey009/status/1859148409439133759,tweet_id:1859148409439133759,language call israel distance nothing
410,Abdoons,@Abdoons62,2024-11-20T08:14:56.000Z,False,Is this a Concentration Camp for the Palestinians in  2024? Where is humanity? Where r the Western Values which Israel is purpoted to follow to the letter? This is a disgrace to the human race. Palestinians r the only people still colonised in 2024.,0,0,0,7,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/Abdoons62/status/1859148409074073920,tweet_id:1859148409074073920,concentration camp palestinian humanity r western value israel purpoted follow letter disgrace human race palestinian r people still colonised
411,Clare E A Kingston I stand with Israel,@CEAK,2024-11-20T08:14:56.000Z,False,"Muslims are miserable, they don't want us to celebrate anything.  Mind you what is there to celebrate when your faith is dying and your government is allowing conquest over you in your land.",0,0,0,12,[],[],[],https://pbs.twimg.com/profile_images/1795766224925683712/CfQgCdfY_bigger.jpg,https://x.com/CEAK/status/1859148407559881120,tweet_id:1859148407559881120,muslim miserable want u celebrate anything mind celebrate faith dying government allowing conquest land
412,Shehzad Younis شہزاد یونس,@shehzadyounis,2024-11-20T08:14:54.000Z,True,"Netanyahu, in Gaza, says Hamas will no longer rule enclave -",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/656874485224747008/4z0h4wQy_bigger.jpg,https://x.com/shehzadyounis/status/1859148401884925954,tweet_id:1859148401884925954,netanyahu gaza say hamas longer rule enclave
413,Calum,@Cgm944,2024-11-20T08:14:54.000Z,False,You guys have said that for almost 80 years now. Give it up and end the bloodshed. Israel isn’t going anywhere,0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1834569226595504128/3ZqjV0Ql_bigger.jpg,https://x.com/Cgm944/status/1859148401620746650,tweet_id:1859148401620746650,guy said almost year give end bloodshed israel going anywhere
414,Wolfyne Mozart,@Wolfypolitics,2024-11-20T08:14:54.000Z,False,"The USA has roots in Europe & Israel. Europe due to Greco-Roman culture & the Enlightenment and Israel due to Christianity, which is nothing other than Jewish religion, spread westward through Jesus, starting in Jerusalem. Without the awareness of your roots you have no future.",0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1844992321810497538/rj8ued59_bigger.jpg,https://x.com/Wolfypolitics/status/1859148399691403508,tweet_id:1859148399691403508,usa root europe israel europe due culture enlightenment israel due christianity nothing jewish religion spread westward jesus starting jerusalem without awareness root future
415,pepper jack,@mmullins001,2024-11-20T08:14:51.000Z,True,Biden exchanged Griner (who knowingly took drugs into Russia) for Viktor Bout (aka The merchant of death). Guess what Viktor has been up to since his release by Biden.... back to arming terrorist that Biden is now arming Israel to fight.,0,0,0,30,[],[],[],https://pbs.twimg.com/profile_images/1848908875019268096/4hC4fWQs_bigger.jpg,https://x.com/mmullins001/status/1859148388127642079,tweet_id:1859148388127642079,biden exchanged griner knowingly took drug russia viktor bout aka merchant death guess viktor since release biden back arming terrorist biden arming israel fight
416,Sir President,@SirPresidentZ,2024-11-20T08:14:51.000Z,False,"#Vladimir #Putin said he would use #NUCLEAR weapons after #Biden announced he would send #UAP’s to #Russia. 

This is #WWIII Subscribe to me https://youtube.com/@fighteverynight?si=K4Yp23TKUXX5_J2f…Where's #Trump we need him NOW 
Retweet for Trump and Like for putin ",0,0,0,119,"['#Vladimir', '#Putin', '#NUCLEAR', '#Biden', '#UAP', '#Russia', '#WWIII', '#Trump', '', '', '', '']",['https://youtube.com/@fighteverynight?si=K4Yp23TKUXX5_J2f…'],['\\U0001f633'],https://pbs.twimg.com/profile_images/1853858090325626880/xWlXS58v_bigger.jpg,https://x.com/SirPresidentZ/status/1859148386630345063,tweet_id:1859148386630345063,vladimir putin said would use nuclear weapon biden announced would send uap russia wwiii subscribe http fighteverynight trump need retweet trump like putin
417,Rhino734964092,@Rhino734964092,2024-11-20T08:14:50.000Z,False,"LAME DUCK president Biden must be stopped from escalating violence between ""two brothers"" from EASTERN EUROPE.  Sibling Rivalries in the lineage of Mohammed has already cost lives in ISRAEL let us stop Biden shovelling America into a EUROPEAN coveteousness.",0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1507495899001659392/o_xMFthH_bigger.jpg,https://x.com/Rhino734964092/status/1859148383283495064,tweet_id:1859148383283495064,lame duck president biden must stopped escalating violence two brother eastern europe sibling rivalry lineage mohammed already cost life israel let u stop biden shovelling america european coveteousness
418,Muhammed Suliman,@KreepyCrawly,2024-11-20T08:14:50.000Z,False,Who is this brave person? Well done for standing up for the Palestinians and shaming  and Mount Nelson for giving these genocidal supporters a platform in our country. South Africa doesn’t stand with Israel and never will.,0,0,0,10,[],['@Discovery_SA'],[],https://pbs.twimg.com/profile_images/947847344036433920/bm19Azn-_bigger.jpg,https://x.com/KreepyCrawly/status/1859148382096269633,tweet_id:1859148382096269633,brave person well done standing palestinian shaming mount nelson giving genocidal supporter platform country south africa stand israel never
419,Reem Abd,@khald_rym89372,2024-11-20T08:14:46.000Z,False,"Last try!
This post came out from Gaza from a real depressed person :) 
literally, to get my acc back after losing so many of them
All I want is for this to be over!
Show me some love with a wordhttps://paypal.com/donate?hosted_button_id=VBZNX46C5YG56…",0,0,0,14,[],[],"['\\U0001f497', '\\U0001f1f5\\U0001f1f8']",https://pbs.twimg.com/profile_images/1850568201375031296/xfYBtW68_bigger.jpg,https://x.com/khald_rym89372/status/1859148365444890964,tweet_id:1859148365444890964,last try post came gaza real depressed person literally get acc back losing many want show love wordhttps
420,RedPill,@IslamSiraa32425,2024-11-20T08:14:45.000Z,False,"Israel definitely has blackmail material against him. 

He does not represent America.
He represents Israel.

The American ppl are being fooled by these fraudulent money grabbers. 

Lord only knows what he has done that has been recorded by Israeli agents",0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1690505909779169280/axTT6L16_bigger.png,https://x.com/IslamSiraa32425/status/1859148363288953146,tweet_id:1859148363288953146,israel definitely blackmail material represent america represents israel american ppl fooled fraudulent money grabber lord know done recorded israeli agent
421,James connor,@JC3674,2024-11-20T08:14:42.000Z,False,Protecting them by funding hamas letting the attack and now committing genocide turning the world against Israel?,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1707652674517131264/Kvm0wW6G_bigger.jpg,https://x.com/JC3674/status/1859148349607154043,tweet_id:1859148349607154043,protecting funding hamas letting attack committing genocide turning world israel
422,X-Zionist,@NotoZionism85,2024-11-20T08:14:40.000Z,False,This post speaks for itself. This is how evil Israel has become.,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1830127873320980480/1OASTanT_bigger.jpg,https://x.com/NotoZionism85/status/1859148341616984259,tweet_id:1859148341616984259,post speaks evil israel become
423,Stephen Morrison,@Stephen87386723,2024-11-20T08:14:39.000Z,False,"It looks  as if  Israel  will  never   be  a place  of Peace,  had  there  been  a negotiated    integration  into Palestine   long ago  there  could have   been, but  events have overtaken  that hope.  Its tragic   for all concerned",0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1480995451105075201/mV8FQ6A1_bigger.jpg,https://x.com/Stephen87386723/status/1859148337187868699,tweet_id:1859148337187868699,look israel never place peace negotiated integration palestine long ago could event overtaken hope tragic concerned
424,Mad Larkin,@GauntisGhosted,2024-11-20T08:14:36.000Z,False,"All military men forced to fight for Israel should turn their weapons on this vile Daemonic filth

you will be rewarded in the kingdom of heaven",0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1841210188436525059/TN_ijn1L_bigger.jpg,https://x.com/GauntisGhosted/status/1859148323413782943,tweet_id:1859148323413782943,military men forced fight israel turn weapon vile daemonic filth rewarded kingdom heaven
425,Hinerakatauri,@AbuNajef,2024-11-20T08:14:28.000Z,False,I say lets do DNA test of everyone in Palestine AND Israel and see for ourselves.,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1780857732465070081/TFeKLfo9_bigger.jpg,https://x.com/AbuNajef/status/1859148289821565181,tweet_id:1859148289821565181,say let dna test everyone palestine israel see
426,Avi,@avi_st91,2024-11-20T08:14:27.000Z,False,"The ""Palestinian"" lost all of it because of Hamas.
They don't allow to leave Gaza because of Egypt.
But you blame Israel?
Should I use the antisemitic card now or keep it for later?",0,0,0,15,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/avi_st91/status/1859148288500302142,tweet_id:1859148288500302142,palestinian lost hamas allow leave gaza egypt blame israel use antisemitic card keep later
427,Maxudi,@Maxudi3,2024-11-20T08:14:26.000Z,False,"You've clearly got your neck stuck in the sand.. rabbi 

Hamas received billions from Qatar with Israel's full blessings and your Premier propped them up as a scheme to ensure West Bank and Gaza stay at political odds - the classic 'divide and rule' 

we all see how that went..",0,0,0,28,[],[],[],https://pbs.twimg.com/profile_images/1213838272817963008/bO0adPjJ_bigger.jpg,https://x.com/Maxudi3/status/1859148280820617348,tweet_id:1859148280820617348,clearly got neck stuck sand rabbi hamas received billion qatar israel full blessing premier propped scheme ensure west bank gaza stay political odds classic rule see went
428,Ronny Adianto,@Ronny_Adianto,2024-11-20T08:14:24.000Z,True,"BREAKING: KIM JONG UN , VLADIMIR PUTIN stated that   PALESTINE, CINA, SYRIA,  AFGHANISTAN, IRAN, SAUDI are mentally ill  #HappyBirthdayNetanyahu #USElections2024 #Trump",0,0,0,23,"['#HappyBirthdayNetanyahu', '#USElections2024', '#Trump']",[],"['\\U0001f44d', '\\U0001f44d', '\\U0001f44d']",https://pbs.twimg.com/profile_images/1849100344498024448/CPz8VVYy_bigger.jpg,https://x.com/Ronny_Adianto/status/1859148275322097716,tweet_id:1859148275322097716,breaking kim jong un vladimir putin stated palestine cina syria afghanistan iran saudi mentally ill happybirthdaynetanyahu trump
429,emmz,@emmmy70,2024-11-20T08:14:23.000Z,False,"Then they go on about the coexistence and how the ""Arab minority"" in Israel lives there in harmony.
They don't even call them Palestinias.",0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1717145621851742208/ENSd-EiQ_bigger.jpg,https://x.com/emmmy70/status/1859148268229292482,tweet_id:1859148268229292482,go coexistence arab minority israel life harmony even call palestinias
430,Stephen Silver,@StephenASilver,2024-11-20T08:14:23.000Z,False,"This Fact Finder is wrong. Hamas abducted the baby, Kfir Bibas, from his home in Israel on Oct. 7, 2023, along with his mother, father, and 4-year-old brother Ariel, and still holds him hostage in Gaza or is allowing an allied terrorist to do so.",0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/831977285762772992/xhe9Jjlb_bigger.jpg,https://x.com/StephenASilver/status/1859148267977834788,tweet_id:1859148267977834788,fact finder wrong hamas abducted baby kfir bibas home israel along mother father brother ariel still hold hostage gaza allowing allied terrorist
431,It's all a lie,@Rightsofar87,2024-11-20T08:14:21.000Z,False,More people have been killed in Gaza by jewkraines jew masters since October than have been killed in ukraine by russia in years.,0,0,0,37,[],[],[],https://pbs.twimg.com/profile_images/1851146330384613377/Pf9W_Lel_bigger.jpg,https://x.com/Rightsofar87/status/1859148262923550795,tweet_id:1859148262923550795,people killed gaza jewkraines jew master since october killed ukraine russia year
432,anon-dualist,@adva1ta,2024-11-20T08:14:21.000Z,False,You’re just sad and mad that Israel is a little military colony bitch of america lol. Keep coping. You cannot move america no matter how much the genocidal netanyahu bullshits. Lmfao,0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1822874232176660480/7wEUJ74k_bigger.jpg,https://x.com/adva1ta/status/1859148262827286589,tweet_id:1859148262827286589,sad mad israel little military colony bitch america lol keep coping move america matter much genocidal netanyahu bullshit lmfao
